 (-1.59580046361855,-1.68293761513150)
 (-1.68629978690710,0.565637693285494)
 (1.94842851529903,0.723089607793808)
 (3.42268060332449,-4.30323498574032)
 (10.1575799253661,1.433220353811726E-017)
 (17.6222628643704,5.439387103737531E-017)
 (58.6404878313177,6.781922160984716E-017)
 (11.2216573157852,1.051489332093760E-018)
 (19.2807481775754,5.855033160061712E-017)
 (73.7636040643814,4.728908425020606E-016)
 (-0.985002020213833,-9.82501447444940)
 (0.591227310004415,5.74297142562172)
 (-2.04230577711643,-16.3626668057690)
 (0.558500346532562,-5.692555855204540E-002)
 (-0.309190207283438,3.437066798664941E-002)
 (-2.09305545890164,2.77969661131690)
 (-0.350588683948502,-0.282378873393236)
 (1.20268403897736,1.91817012943965)
 (2.79402224111676,-6.88436465488853)
 (7.882691279527133E-002,1.56870839363283)
 (-2.754263627956204E-006,-3.926427771774979E-006)
 (9.427104363741900E-006,-1.646887142704071E-005)
 (-0.374475545296731,-2.665791814299956E-002)
 (0.291604133805646,1.47118506943999)
 (-3.77143296373955,4.60089665446366)
 (-0.249040924271517,-0.156517420549805)
 (3.095993732987564E-003,0.407604499279551)
 (-3.36302091246996,-0.149669667550119)
 (0.234826152932391,-0.375749147145411)
 (-9.209003106927880E-006,3.472940430465680E-006)
 (-7.082151011706064E-005,-9.362041033299119E-005)
 (-1.260248062887846E-002,-4.388575101328363E-002)
 (1.243731399564248E-006,-6.899987221228969E-006)
 (1.078095587119111E-005,5.564646593302652E-006)
 (-8.472300383968545E-002,3.707657705732702E-002)
 (8.907195197386867E-006,-2.501059235915645E-006)
 (6.425853252194809E-006,1.028187421530529E-005)
 (0.267981496385898,-1.14129878838581)
 (-0.293259796638175,1.04332265491100)
 (-0.310431171170932,-1.52253774662313)
 (0.586104654362936,0.548966889702178)
 (0.667464141218922,0.858109092085963)
 (3.47227245232791,4.26221989798743)
 (0.494278897554897,-0.554636560437911)
 (0.777283612430645,0.732624236352061)
 (3.04105940103232,-2.16611918102327)
 (-0.444493393369416,0.123201866394651)
 (0.157322743016898,-0.483924806156162)
 (-2.11031360509021,-1.48899486848973)
 (0.422591719189182,-0.436939756093157)
 (0.507586624044868,-0.597850116067425)
 (9.88549408817648,5.67787412726128)
 (-0.139130929424887,0.443872567361078)
 (-2.761161794963558E-005,-3.435613321038207E-006)
 (-2.080454519291173E-005,-4.065642108588807E-004)
 (-0.415889250228608,2.88635504877911)
 (-7.082344511094461E-007,3.078612485617215E-008)
 (-2.992302791085048E-005,2.313695301300800E-005)
 (9.240414963463878E-002,0.150134837482873)
 (0.109432544579175,-0.149389771910589)
 (5.73164937596930,-3.30777527366973)
 (-9.321168202619207E-002,-2.178081583014507E-002)
 (-0.511313688512471,0.565725919195188)
 (-5.51400472205938,6.13604971334739)
 (-1.29694424480558,-1.92627720483217)
 (0.692790735369495,0.678053926823815)
 (-3.36418544102077,-2.91714014079973)
 (-0.126679461855706,-0.428997020250080)
 (0.280028971572741,-8.428074384149969E-003)
 (-0.687749629027023,0.946399351190012)
 (-0.999929906500119,0.707463523087386)
 (-0.625167523736715,1.10485137646463)
 (1.10690904313629,0.994424960679224)
 (-0.985002020213833,9.82501447444940)
 (0.591227310004415,-5.74297142562172)
 (-2.04230577711643,16.3626668057690)
 (11.1577969510836,1.205454635902638E-016)
 (19.2988144045280,7.913450045307705E-017)
 (73.8608786473898,-5.247730616975128E-016)
 (0.157207071712155,-0.394501447266783)
 (9.702190637532176E-002,2.08751356670406)
 (-5.50543005518440,-4.61587063291291)
 (-0.401679391752982,0.289257929041445)
 (0.448797431698623,-0.190259557301215)
 (3.56239067574027,1.52123979130548)
 (-0.413915023177921,1.782837941592779E-002)
 (-4.055323622615137E-006,1.450231228958024E-006)
 (-3.262290499659724E-006,6.263530889155719E-006)
 (-0.145627945973938,-0.196473091500818)
 (0.713196224576760,-0.147720651463496)
 (-0.707352499830297,-3.16293145773458)
 (-4.665978222433664E-002,-0.444709547791949)
 (1.19818077447092,-0.201782674768206)
 (2.51643383213632,-4.87629303049781)
 (1.29066896965266,0.764466549214911)
 (3.405721424920606E-005,2.101617349293480E-005)
 (1.719544444262207E-004,-5.525004087118154E-005)
 (8.699648644298930E-002,6.495324740467219E-002)
 (-4.932115324437073E-006,7.434115215610036E-007)
 (-2.242784150941022E-005,9.693249380955566E-006)
 (0.110986134206019,-1.994233802018823E-002)
 (-3.123146794946242E-006,-8.392500216016452E-006)
 (-2.010651991088582E-005,-1.636385268230355E-005)
 (0.625921697332876,7.289738530107379E-002)
 (0.940971716628899,6.583669287945131E-002)
 (4.59267422322656,1.038160434519809E-002)
 (-0.991294816231002,0.769106013575770)
 (0.727896582725217,-0.539807920636368)
 (-1.49779492917880,1.03021191848840)
 (-0.206113737362208,0.708645400976962)
 (0.339627899372282,0.406505556066933)
 (1.03711654544122,4.18723151805905)
 (0.759423391257916,0.330786013901494)
 (-0.959717956262847,-1.53793574856203)
 (1.78522157415220,-3.56648157561665)
 (0.286537205146368,0.194863795765791)
 (0.117676008548702,0.216289513487563)
 (-2.13447260533658,6.37999759065138)
 (-2.68425846240342,-1.32003849366497)
 (3.875789162728336E-006,-9.526234786768960E-006)
 (2.245687663485039E-004,-7.822155588537588E-005)
 (-0.402968093122489,-0.120211019061782)
 (1.651905452905787E-006,-3.216324354556936E-006)
 (-5.840462632858056E-005,-5.407200263944560E-005)
 (-7.382066481591454E-002,0.205604002054757)
 (-1.04194433447345,0.346625120727352)
 (5.74487138792521,9.63121783073909)
 (-1.82264900780806,-1.70609215636142)
 (0.146497430767854,0.458195434925347)
 (-3.83121359525303,-3.96004676847229)
 (8.270761090647921E-002,-0.162678803338021)
 (0.590963584569832,-0.420603938473217)
 (5.64512816910427,-5.07577669848384)
 (-0.381539685557246,0.731551993923371)
 (-1.20984659334874,0.254801123046609)
 (-1.42961247994081,-0.842442650966824)
 (0.413410869996183,0.276576144669982)
 (-9.332828164148185E-002,-0.348715460534170)
 (-0.872429505048453,1.02387818814573)
 (0.558500346532562,5.692555855204535E-002)
 (-0.309190207283438,-3.437066798664942E-002)
 (-2.09305545890164,-2.77969661131690)
 (0.157207071712154,0.394501447266783)
 (9.702190637532181E-002,-2.08751356670406)
 (-5.50543005518441,4.61587063291291)
 (7.06699280636570,2.144983186641658E-018)
 (12.5897837434605,5.514029727939202E-018)
 (39.7308382964770,-4.756602918122034E-017)
 (-0.156266107193148,0.774872969469381)
 (0.282560916630554,0.304909048822725)
 (4.11246937242380,2.36767641300427)
 (0.184288445800128,-0.509954254120768)
 (1.595447388771165E-006,5.774453021943689E-009)
 (6.046337314627256E-006,-1.288541261858345E-005)
 (1.50709587030458,0.690837707759579)
 (-0.990116087162314,0.213564795600666)
 (-2.62706354678121,2.05009791075405)
 (-0.557193179147930,-0.507342960267678)
 (-1.55865069160331,-1.28578560847269)
 (-6.62666444259840,-4.35112483274689)
 (0.174744231229824,-0.206452093988219)
 (-1.122383249288570E-005,-6.855840165428630E-005)
 (-7.995118374290253E-005,-2.659229930178885E-004)
 (0.453923723882734,-0.318381495758262)
 (-2.895784538005054E-006,-3.260334132033974E-006)
 (2.080931115534735E-005,8.885735794445689E-006)
 (-0.124942579120413,-4.250841531276532E-002)
 (1.698629792514915E-006,-6.071992352083993E-006)
 (-2.675126567291039E-006,2.273382549513141E-005)
 (-0.623946591212502,-1.17755821313820)
 (0.335063746455192,0.817213103459721)
 (-2.78391197055448,-2.13592786230820)
 (-8.885941025688690E-002,-0.111178313483374)
 (9.683990397107335E-002,3.908889961321511E-002)
 (-0.302235307428445,1.15850616615004)
 (-0.740129587107981,1.54634508425988)
 (0.922287239537651,-0.630757882954725)
 (1.61538591369780,2.26801383891406)
 (-1.92571147612957,1.42335224279909)
 (-3.37418677185268,2.79217113992560)
 (-12.4999682257433,8.84523379856891)
 (1.48117162046036,-2.56577021171117)
 (-0.615146213361828,1.48619672446649)
 (4.53495157402710,-2.86549627927828)
 (-0.133603638667244,0.322882943787982)
 (5.896156533176296E-005,-1.073433221678549E-005)
 (-1.691887148976616E-004,-9.176660940101553E-005)
 (0.208796363596982,-0.975525662359923)
 (8.536800266945375E-006,-9.983447836937494E-006)
 (9.017975952085770E-006,-5.176149457799932E-005)
 (-1.10738847326905,0.540880972514937)
 (-2.06516695856674,1.45135358375468)
 (-5.08368928847539,8.01582669896975)
 (0.128535644629661,-0.945656173307280)
 (-0.217187701289955,-0.455048966235107)
 (2.190504911289751E-002,-1.69461129714433)
 (0.517834647334543,-1.579580767271016E-002)
 (-0.945797405214106,-0.361715768410641)
 (7.90760225933857,-4.64510303022351)
 (-0.575904589866726,-0.822515953010232)
 (-1.50756936768699,-1.51030376481910)
 (-4.82540660768381,0.440701699753634)
 (-2.49731689114554,2.64955063967961)
 (1.97340973965682,-2.20574102120673)
 (-2.79897454781031,2.17393286739365)
 (-0.350588683948502,0.282378873393236)
 (1.20268403897736,-1.91817012943965)
 (2.79402224111676,6.88436465488854)
 (-0.401679391752982,-0.289257929041445)
 (0.448797431698623,0.190259557301215)
 (3.56239067574027,-1.52123979130548)
 (-0.156266107193148,-0.774872969469380)
 (0.282560916630554,-0.304909048822726)
 (4.11246937242380,-2.36767641300427)
 (7.66224851857866,3.145576484124545E-017)
 (13.5076665916260,-1.140518746121738E-017)
 (42.4837637935247,1.028003980379658E-016)
 (0.209192962494125,0.140575387719402)
 (-5.689348416844617E-006,-1.953932079188658E-006)
 (-2.543391865627442E-005,-1.211673230490014E-005)
 (0.598058148327081,0.762561327052647)
 (1.31016196833192,2.10177641352893)
 (3.91759440020218,7.75119087319949)
 (-0.486598899402082,-1.72958454748263)
 (-0.298113805409638,0.897923380234067)
 (-3.11331944977746,2.21006150148972)
 (0.270624583828161,0.236203746256283)
 (-3.350903724193434E-005,6.445457017553468E-006)
 (-1.418738493410788E-004,-3.735376886667372E-005)
 (-0.141816939697799,-5.330901240721519E-002)
 (-1.499368773089529E-006,-1.172704245759558E-006)
 (-1.297878694838915E-006,-1.712671756521439E-005)
 (7.581492656862646E-002,0.526161295354541)
 (9.441690774616657E-007,-2.320753652639168E-006)
 (2.355713720034106E-005,-8.169361823746331E-006)
 (0.287001174027228,0.425485800599843)
 (0.210146593946821,0.593646507265534)
 (-0.445109920279975,2.71461696478147)
 (1.25803390444341,-0.418634478308964)
 (-0.711186797853611,0.276652464135133)
 (2.61002909828386,0.699344961229227)
 (2.04011083698918,-0.895953824826876)
 (3.98074560008831,-1.57881628225535)
 (13.7437464644940,-7.05310246187662)
 (1.02980687207023,-0.150834947489943)
 (-0.481778852418230,0.761053668471105)
 (1.46125668349017,1.28649794986120)
 (-0.807261287521134,0.682366081737197)
 (-1.82667662073287,0.609873576720029)
 (-6.40810306331213,-1.50580827171106)
 (-0.854093494941317,-1.04415199386837)
 (5.506169955261919E-005,4.827129670964221E-005)
 (6.644841436270993E-005,2.139329894487782E-004)
 (0.232694710072145,0.244577171810328)
 (1.103337386110324E-005,-1.481902535640559E-006)
 (-3.011886044686987E-005,-6.415319357998382E-006)
 (3.39211805108630,0.687905740652818)
 (-1.80595508528915,-0.470725297096636)
 (5.14167021984466,1.62632454956460)
 (0.864461652875669,0.968682277068346)
 (-0.907471659522839,-0.141339634829259)
 (11.3876418233076,-1.69867069104984)
 (0.291142796757407,0.701012327259804)
 (-0.586405475140701,0.686197235676409)
 (1.67170626628833,1.47748964473379)
 (3.10865507201018,0.256315219491913)
 (-2.97864132266127,-0.430022796010796)
 (3.64213094765090,3.21364333869942)
 (-0.304643320356233,-1.25315351517182)
 (-0.311746801424307,-2.54680845819177)
 (2.25253815355271,-3.98542378191180)
 (7.882691279527131E-002,-1.56870839363283)
 (-2.754263627916703E-006,3.926427771899139E-006)
 (9.427104363555758E-006,1.646887142770413E-005)
 (-0.413915023177921,-1.782837941592775E-002)
 (-4.055323622523191E-006,-1.450231229017132E-006)
 (-3.262290499663656E-006,-6.263530889231499E-006)
 (0.184288445800128,0.509954254120768)
 (1.595447388748729E-006,-5.774453070649018E-009)
 (6.046337314536465E-006,1.288541261828462E-005)
 (0.209192962494125,-0.140575387719402)
 (-5.689348416829277E-006,1.953932079262866E-006)
 (-2.543391865630587E-005,1.211673230500523E-005)
 (5.36274310034685,3.541531558704925E-017)
 (8.54159474050103,7.824876518762358E-018)
 (28.8887363566319,-5.202722340917437E-017)
 (0.156428729271566,2.204860852414024E-002)
 (-8.506707925755694E-007,-4.325689729320006E-006)
 (-1.237516692009356E-005,-2.947919652282948E-006)
 (0.267466207205865,8.436260615866183E-002)
 (-1.607974625812006E-006,3.394766004156123E-005)
 (3.244626179615510E-005,-5.936972052012185E-005)
 (-0.557836952077496,1.25296316785099)
 (0.548730877158159,-0.660687918649986)
 (-1.58906317837314,0.592807476728197)
 (-0.157744149197239,-0.116296840432128)
 (-7.968699123964075E-002,-7.614988488197844E-002)
 (0.892838498534274,0.841235379529088)
 (-1.07642547231575,0.675478092627603)
 (0.581990924264058,-0.518964163408101)
 (-2.51828496327883,-0.930578223000739)
 (-2.410438519951886E-002,2.810098258179765E-002)
 (-8.456667695134182E-007,-6.137344333012138E-006)
 (-2.261727825291124E-005,1.398571654593570E-005)
 (0.136517855852072,-0.170131867611451)
 (-2.728723752602030E-006,3.123433838253235E-006)
 (5.269751803561435E-006,-8.627477582906475E-006)
 (0.190926552030551,-0.120827361591320)
 (-2.912160882138584E-006,4.789912704305313E-006)
 (-6.286529344502274E-006,1.582705692971734E-005)
 (-0.101449750980092,-0.129210003260421)
 (3.279869092002431E-007,3.190985694898865E-006)
 (-3.490013743874572E-007,-8.374388127458051E-006)
 (-2.201296382514484E-002,-2.903251260809091E-002)
 (-7.322135976630532E-005,4.629830541462983E-005)
 (3.149263502146935E-004,-8.267106009244115E-005)
 (2.95020943726005,2.06718228772391)
 (-1.99343559428579,-1.30688509177586)
 (7.13131281697375,5.22324428354111)
 (2.67972626476312,0.805085208859510)
 (4.04648568625291,1.13703936041735)
 (18.1217693230637,5.71209794950291)
 (-0.370352330379309,-5.391525095758302E-002)
 (1.545103600810503E-005,1.312380172875088E-005)
 (8.218699058071177E-005,6.179104412023019E-005)
 (-0.504462035282367,0.519516918587284)
 (-1.755644179205517E-006,1.459988677514180E-006)
 (-5.558123671906089E-006,8.942220408494782E-006)
 (0.429377372556460,-0.309371546447952)
 (2.147953721513510E-006,6.409539560152191E-007)
 (3.112294598844341E-006,1.085153195921376E-005)
 (0.104879703534279,-0.512502626997041)
 (5.537030868532155E-006,-1.681859578643775E-006)
 (-7.448755847480510E-007,-1.244012481283404E-005)
 (-0.206699866099001,-0.253061043093445)
 (-1.126123769542420E-005,1.646829536339435E-006)
 (-6.114290225731142E-005,1.130229976835091E-005)
 (-0.374475545296731,2.665791814299978E-002)
 (0.291604133805646,-1.47118506943999)
 (-3.77143296373955,-4.60089665446367)
 (-0.145627945973938,0.196473091500818)
 (0.713196224576760,0.147720651463496)
 (-0.707352499830296,3.16293145773457)
 (1.50709587030457,-0.690837707759579)
 (-0.990116087162313,-0.213564795600666)
 (-2.62706354678121,-2.05009791075405)
 (0.598058148327080,-0.762561327052647)
 (1.31016196833192,-2.10177641352893)
 (3.91759440020218,-7.75119087319949)
 (0.156428729271566,-2.204860852414028E-002)
 (-8.506707925521755E-007,4.325689729339085E-006)
 (-1.237516692028229E-005,2.947919652362660E-006)
 (5.51259103759881,-4.111923583554265E-017)
 (10.2163168532843,1.468560304910358E-017)
 (30.5965350940455,1.737334345351184E-018)
 (-1.17314008717084,3.06246825307310)
 (0.552087543212784,-1.42375119249185)
 (0.484171661670174,4.86814510108768)
 (0.153212308550842,0.292324530911468)
 (3.860466405556094E-005,-2.870774529015570E-005)
 (-1.101772426344306E-004,1.464089407926765E-004)
 (7.052243224998142E-002,-1.825422023173080E-002)
 (-4.446383736770115E-006,8.660258624400770E-007)
 (-1.891497554993704E-005,-7.405089309394193E-006)
 (6.341614702272512E-002,0.548368112108187)
 (-2.258978549669629E-007,-7.338431276645496E-006)
 (-5.225840039164662E-006,-7.614346988730803E-006)
 (0.530517689441226,0.197123915684746)
 (0.503286347174295,0.116526339328538)
 (2.24520441411484,-5.086150286924835E-002)
 (-0.218747435985214,1.34485429862885)
 (0.356889523325391,-1.01995459979191)
 (1.31889736339832,2.47625871199194)
 (9.094666742674617E-003,-1.03031547702129)
 (0.370937148735264,-2.56163675124578)
 (-0.590241479960983,-7.94368340828589)
 (0.180445159626532,1.31568128412334)
 (-0.234751860836574,-0.582232613540554)
 (0.564158468970478,-0.578048169537991)
 (-0.550836652574799,-1.84901452620440)
 (-1.02733837109998,-3.02726252961989)
 (-4.86416837052548,-9.94947631384571)
 (-0.743560264445428,-0.317106830889498)
 (-9.601452118121397E-005,8.860242906867802E-005)
 (-2.710250267608773E-004,3.558996917579648E-004)
 (0.114244197249226,5.598892338242584E-002)
 (2.042490706221595E-005,-2.801824300563685E-007)
 (1.286860394783584E-005,3.401105439351658E-005)
 (-0.662380327152210,-0.388201676901152)
 (0.300215139987617,0.123892354896629)
 (1.99251829425218,-0.916471670854449)
 (0.571969291464526,-0.159335619865918)
 (-0.345226543401227,-0.342110829191881)
 (0.444650576809180,-1.73800424410370)
 (-0.617497567030347,-7.386166628670560E-002)
 (-1.02775831254333,0.566835486869984)
 (-3.22384160517358,-2.35413979695576)
 (1.80354305888667,-1.12700265706570)
 (-1.32246552719539,0.698035262276377)
 (6.56569134381537,2.32414611622293)
 (-0.335783831964755,0.182394185846530)
 (-1.21831190753800,0.152610251698688)
 (3.186014996129781E-002,5.45023888877006)
 (-0.249040924271517,0.156517420549804)
 (3.095993732987226E-003,-0.407604499279551)
 (-3.36302091246996,0.149669667550119)
 (-4.665978222433731E-002,0.444709547791948)
 (1.19818077447092,0.201782674768206)
 (2.51643383213632,4.87629303049781)
 (-0.557193179147930,0.507342960267678)
 (-1.55865069160331,1.28578560847269)
 (-6.62666444259840,4.35112483274689)
 (-0.486598899402082,1.72958454748263)
 (-0.298113805409638,-0.897923380234067)
 (-3.11331944977746,-2.21006150148971)
 (0.267466207205865,-8.436260615866190E-002)
 (-1.607974625797433E-006,-3.394766004159871E-005)
 (3.244626179615510E-005,5.936972052020121E-005)
 (-1.17314008717084,-3.06246825307310)
 (0.552087543212784,1.42375119249185)
 (0.484171661670174,-4.86814510108768)
 (5.20962939052571,-3.174444849067757E-018)
 (9.43563600600059,3.747439636703705E-018)
 (29.3696717344867,-8.534650608130150E-018)
 (9.793612603169312E-002,8.050383069397113E-002)
 (2.584668755619567E-005,1.523841907814718E-005)
 (4.448266979543336E-005,5.472989880877884E-005)
 (0.327946592057294,0.218082576302837)
 (5.678183164704325E-006,-1.888666746978541E-005)
 (4.461959761408695E-005,1.270718216237087E-004)
 (-3.254568302931025E-002,4.499725934545312E-002)
 (1.510894460385056E-006,-4.909269420561872E-006)
 (-3.866172397732472E-005,-4.879384457036836E-005)
 (-0.562723426930729,-1.24069763636066)
 (0.595791555475565,0.851759045765926)
 (0.829921269909572,-2.54733251305914)
 (0.247059632993464,-0.117118376258476)
 (3.123948322724777E-002,0.147972644498842)
 (1.00603468078029,0.481889131157796)
 (0.575249302550105,0.552179719287578)
 (-0.377085399732761,-0.128165420935109)
 (-0.425380163373837,-5.622696051189845E-002)
 (0.489532930077753,-1.34876540983320)
 (0.896461941553913,-3.03496433399006)
 (4.79734896662204,-9.23310254340124)
 (-0.786042210786690,-0.255403167218468)
 (0.222900498842466,0.242238603529794)
 (-0.820892447553158,1.65658544571641)
 (-0.100553919284401,-5.586525181531565E-002)
 (1.307817926591723E-004,5.557425677377629E-005)
 (6.536949665066025E-004,2.684003380665299E-004)
 (0.488093849685418,0.367042121366746)
 (-7.371978055930016E-005,-3.256639674577515E-005)
 (3.089365302230304E-004,-6.740409892110501E-006)
 (-1.19320684704250,0.998363045846002)
 (-2.00592135768783,1.60703965110853)
 (-7.98823604717192,3.55546961513574)
 (-0.772516472142078,-4.541233801580796E-002)
 (-1.03809648046796,-0.500451505608489)
 (-6.24719848007772,0.468359009156676)
 (-0.370883550742452,0.285401839038778)
 (0.163716623448230,0.169594504942883)
 (-1.81812093751445,2.02291558423120)
 (0.653935979366189,0.111892215485841)
 (1.51044694302068,0.557405330566478)
 (0.659713600886482,2.82233155689325)
 (-0.485533917312358,-2.21843042824743)
 (0.551855100501877,1.54078253187811)
 (-5.28518396563797,-1.67194279143234)
 (0.234826152932391,0.375749147145411)
 (-9.209003106867095E-006,-3.472940430441903E-006)
 (-7.082151011723866E-005,9.362041033285609E-005)
 (1.29066896965266,-0.764466549214911)
 (3.405721424921143E-005,-2.101617349289027E-005)
 (1.719544444262086E-004,5.525004087110146E-005)
 (0.174744231229824,0.206452093988219)
 (-1.122383249286422E-005,6.855840165430087E-005)
 (-7.995118374286177E-005,2.659229930183318E-004)
 (0.270624583828161,-0.236203746256283)
 (-3.350903724200951E-005,-6.445457017540813E-006)
 (-1.418738493410044E-004,3.735376886664799E-005)
 (-0.557836952077496,-1.25296316785099)
 (0.548730877158159,0.660687918649986)
 (-1.58906317837314,-0.592807476728194)
 (0.153212308550842,-0.292324530911468)
 (3.860466405552796E-005,2.870774529015398E-005)
 (-1.101772426346208E-004,-1.464089407925095E-004)
 (9.793612603169304E-002,-8.050383069397114E-002)
 (2.584668755626288E-005,-1.523841907809464E-005)
 (4.448266979564140E-005,-5.472989880879743E-005)
 (5.32986349184912,-3.585654900974992E-017)
 (8.39702134133936,-2.000225005496161E-017)
 (27.7102180791517,1.153974683766164E-016)
 (-0.374470598867192,-0.940921862184845)
 (5.478243077349437E-002,0.524694766681042)
 (-3.21129675606861,-1.79911872592665)
 (-0.114376050268752,-0.105999830747689)
 (-3.481478906843521E-002,-4.832084842671799E-002)
 (1.61818408708229,0.813023852030190)
 (0.214897286892220,-3.262102737894722E-002)
 (3.098637804287171E-005,1.244837770699749E-005)
 (-4.132734378039998E-005,-1.094840572004393E-004)
 (2.130472048367298E-002,6.669158588784260E-002)
 (3.480126575341958E-006,7.469081835717228E-006)
 (2.656689003328370E-005,-1.403839070725870E-005)
 (1.640450797169403E-002,1.646686027302242E-002)
 (-1.247001773172715E-005,1.770848110084509E-005)
 (-1.192490159105488E-005,3.871757916948091E-005)
 (-0.264747303120730,-4.343467178187381E-002)
 (-3.962591081947297E-005,-9.871367423657810E-005)
 (-6.770785637375198E-005,-3.495775832583423E-004)
 (-0.231861162064194,-0.108611780942637)
 (-3.659656792511517E-005,1.508257724988907E-004)
 (-1.935292729421999E-004,7.485816084565246E-004)
 (-2.76699042273249,0.582113606410072)
 (-4.08335427798098,0.765938104338572)
 (-18.4052705855619,4.11707230081158)
 (-3.19234332976917,1.76435611013583)
 (2.15823331474045,-1.09044285654873)
 (-6.84705372599143,4.23166344122905)
 (-6.965153997980454E-002,4.353564831447836E-002)
 (-1.158729361869771E-005,8.370143395852067E-005)
 (-2.020765585814919E-004,2.843288954798865E-004)
 (0.545674180579746,0.152303998780886)
 (-3.849298275140229E-005,8.389977792785181E-006)
 (-1.697688463084739E-004,1.493596486162239E-004)
 (-0.573935593186373,-0.353847145473607)
 (1.110715038319973E-005,-3.238697287303507E-007)
 (1.458358404388956E-005,1.052880003780863E-004)
 (1.771542184010275E-002,-0.227144349532898)
 (5.655950561336279E-005,-2.421451199815072E-005)
 (3.269643078537007E-005,5.615604198460491E-005)
 (-0.268488645811334,-0.130558301001308)
 (6.052458745853497E-005,2.147956798540903E-005)
 (-1.562312626921418E-004,-3.483093211321387E-005)
 (-1.260248062887842E-002,4.388575101328363E-002)
 (1.243731399568850E-006,6.899987221227100E-006)
 (1.078095587123758E-005,-5.564646593281205E-006)
 (8.699648644298925E-002,-6.495324740467219E-002)
 (-4.932115324430937E-006,-7.434115215604763E-007)
 (-2.242784150938574E-005,-9.693249380878534E-006)
 (0.453923723882735,0.318381495758262)
 (-2.895784538057402E-006,3.260334132040110E-006)
 (2.080931115528087E-005,-8.885735794509314E-006)
 (-0.141816939697799,5.330901240721522E-002)
 (-1.499368772957027E-006,1.172704245756298E-006)
 (-1.297878694888958E-006,1.712671756514290E-005)
 (-0.157744149197239,0.116296840432128)
 (-7.968699123964075E-002,7.614988488197873E-002)
 (0.892838498534274,-0.841235379529088)
 (7.052243224998135E-002,1.825422023173081E-002)
 (-4.446383736772416E-006,-8.660258624772772E-007)
 (-1.891497554986555E-005,7.405089309279809E-006)
 (0.327946592057294,-0.218082576302837)
 (5.678183164735773E-006,1.888666746974974E-005)
 (4.461959761425602E-005,-1.270718216236897E-004)
 (-0.374470598867193,0.940921862184845)
 (5.478243077349440E-002,-0.524694766681042)
 (-3.21129675606861,1.79911872592665)
 (3.60053405018887,-1.737037423800544E-017)
 (6.06567797917898,5.768297368931405E-017)
 (15.3965236274520,-3.738064695914083E-017)
 (2.20283442709907,1.52019775433205)
 (-1.36916999192584,-0.941488365278500)
 (5.39046447402880,2.94635533631894)
 (6.898003974504067E-002,2.074982665351713E-002)
 (-1.150719184317914E-005,2.382576485022168E-006)
 (2.104141675195180E-005,-1.350672149300807E-005)
 (7.358992588657289E-002,1.297239824330984E-002)
 (2.992438878233703E-006,-5.732896014054364E-007)
 (-2.589043908204780E-005,1.058927322588639E-005)
 (-4.910823746586478E-002,4.645568450385541E-002)
 (6.377343343811788E-007,1.850332452177641E-006)
 (-6.083470610189227E-006,6.887191473741391E-006)
 (-0.321750058530092,-0.187607965534223)
 (-2.750725381241535E-006,1.764764392117843E-006)
 (5.419563244907204E-007,1.299674672209240E-006)
 (-0.108174299233887,-0.193254772393867)
 (-4.380073388940371E-006,-3.384127030023014E-005)
 (4.536019669336269E-005,2.157333322824215E-005)
 (-0.672457283291125,0.768700683000683)
 (0.717918188184244,-0.658558893981079)
 (-1.687619101185390E-002,1.02751394872033)
 (-0.377773133294241,0.142077627124611)
 (-8.757113509339054E-002,6.005535296397790E-003)
 (-1.25146559128760,0.802064918012013)
 (-0.131680707295537,0.167213292266787)
 (8.683576940276487E-008,-5.256676860375660E-007)
 (-1.417706678311468E-005,-6.272654720317495E-006)
 (-0.386732186452413,1.602032780376319E-002)
 (7.181392071432424E-006,1.596341306660073E-006)
 (1.848004726502411E-005,9.274343249651319E-006)
 (-0.193102791161523,0.201829823115405)
 (6.011114179471395E-006,-9.113379402823692E-006)
 (9.939221964724942E-006,-1.832677259831730E-005)
 (0.403806423259131,-0.474737793987712)
 (7.904731760272589E-007,-4.141581054104245E-006)
 (-1.354207753599015E-005,-2.254323178266294E-005)
 (0.162440766746346,9.975347200715746E-002)
 (8.842431294404182E-006,1.602045748977712E-006)
 (2.667420247449426E-005,6.990000275861510E-006)
 (-8.472300383968538E-002,-3.707657705732707E-002)
 (8.907195197382649E-006,2.501059235920247E-006)
 (6.425853252220367E-006,-1.028187421526597E-005)
 (0.110986134206019,1.994233802018826E-002)
 (-3.123146794937853E-006,8.392500216028726E-006)
 (-2.010651991081719E-005,1.636385268235502E-005)
 (-0.124942579120413,4.250841531276527E-002)
 (1.698629792551731E-006,6.071992352131548E-006)
 (-2.675126567256008E-006,-2.273382549513427E-005)
 (7.581492656862640E-002,-0.526161295354541)
 (9.441690774984823E-007,2.320753652685189E-006)
 (2.355713720044972E-005,8.169361823734893E-006)
 (-1.07642547231575,-0.675478092627603)
 (0.581990924264058,0.518964163408101)
 (-2.51828496327883,0.930578223000739)
 (6.341614702272512E-002,-0.548368112108187)
 (-2.258978549976435E-007,7.338431276656233E-006)
 (-5.225840039150721E-006,7.614346988636435E-006)
 (-3.254568302931039E-002,-4.499725934545307E-002)
 (1.510894460357827E-006,4.909269420561872E-006)
 (-3.866172397716351E-005,4.879384457043700E-005)
 (-0.114376050268752,0.105999830747689)
 (-3.481478906843516E-002,4.832084842671795E-002)
 (1.61818408708229,-0.813023852030190)
 (2.20283442709907,-1.52019775433205)
